`acidity,alcohol,body,classes,food_matching,grape,label2,name_en,name_ko,png,price,sweet,tanin,vintage,winery
4,14 %,4,레드,"치즈,소고기,양고기",시라/쉬라즈 (Syrah/Shiraz) 100%,제너두  Xanadu,"Xanadu, Exmoor Shiraz","제너두, 엑스무어 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164103.png,가격정보없음,1,4,2015,웨스턴 오스트레일리아(Western Australia)
4,13.5 %,4,레드,"치즈,소고기, 스튜,돼지고기, 돼지",카베르네 소비뇽 (Cabernet Sauvignon) 100%,제너두  Xanadu,"Xanadu, Exmoor Cabernet Sauvignon","제너두, 엑스무어 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164102.png,가격정보없음,1,4,2016,웨스턴 오스트레일리아(Western Australia)
4,12.5 %,4,화이트,"해산물,돼지고기, 돼지, 소시지",샤르도네 (Chardonnay) 100%,제너두  Xanadu,"Xanadu, Exmoor Chardonnay","제너두, 엑스무어 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164101.png,가격정보없음,1,1,2017,웨스턴 오스트레일리아(Western Australia)
5,13 %,5,화이트,"해산물,샐러드, 전채요리",세미용 (Semillon) ,제너두  Xanadu,"Xanadu, Exmoor Semillon Sauvignon Blanc","제너두, 엑스무어 세미용 소비뇽 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164100.png,가격정보없음,1,1,2018,웨스턴 오스트레일리아(Western Australia)
1,13~14 %,1,화이트,"치즈,과일",게뷔르츠트라미너 (Gewurztraminer) 100%,알타 시마  Alta Cima,"Alta Cima, AC 6330 Late Harvest","알타 시마, AC 6330 레이트 하비스트",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164099.png,가격정보없음,5,1,2014,쿠리코 밸리(Curico Valley)
5,12.1 %,5,화이트,"수육,소고기,생선회, 생선구이,돼지",소비뇽 블랑 (Sauvignon Blanc) 99%,알타 시마  Alta Cima,"Alta Cima, AC 6330 Alto Andes Sauvignon Blanc","알타 시마, AC 6330 알토 안데스 소비뇽 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164098.png,가격정보없음,1,1,2016,쿠리코 밸리(Curico Valley)
4,13.8 %,4,레드,"갈비찜,소고기,양고기",카베르네 소비뇽 (Cabernet Sauvignon) 48%,알타 시마  Alta Cima,"Alta Cima, AC 6330 Ensamblaje K","알타 시마, AC 6330 앙상블라헤 K",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164097.png,가격정보없음,1,4,2015,쿠리코 밸리(Curico Valley)
4,13.5 %,4,레드,"소고기,양고기",시라/쉬라즈 (Syrah/Shiraz) 98%,알타 시마  Alta Cima,"Alta Cima, AC 4090 Syrah","알타 시마, AC 4090 쉬라",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164096.jpg,가격정보없음,1,4,2017,쿠리코 밸리(Curico Valley)
3,7.5 %,3,화이트,"치즈,과일",리슬링 (Riesling) ,바인굿 에프.엑스 피클러  Weingut F.X Pichler,"F.X Pichler, Ried Loibenberg Riesling Trockenbeerenauslese","에프.엑스 피클러, 리에드 로이벤베르크 리슬링 트로켄베렌아우스레제",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164095.png,가격정보없음,5,1,2015,니더외스터라이히(Niederosterreich)
4,13 %,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Pinot Noir Reserve","바인굿 브룬들마이어, 피노 누아 리저브",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164094.png,가격정보없음,1,3,2015,니더외스터라이히(Niederosterreich)
4,13 %,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Pinot Noir","바인굿 브룬들마이어, 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164093.png,가격정보없음,1,3,2015,니더외스터라이히(Niederosterreich)
5,13 %,5,화이트,"생선구이,튀김,돼지고기, 돼지",리슬링 (Riesling) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Heiligenstein Alte Reben Riesling","바인굿 브룬들마이어, 하일리겐슈타인 알테 레벤 리슬링",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164092.png,가격정보없음,1,1,2016,니더외스터라이히(Niederosterreich)
5,12.5 %,5,화이트,"해산물,생선구이,튀김,돼지고기, 돼지",리슬링 (Riesling) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Heiligenstein Riesling","바인굿 브룬들마이어, 하일리겐슈타인 리슬링",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164091.png,가격정보없음,1,1,2016,니더외스터라이히(Niederosterreich)
5,13.5 %,5,화이트,"치즈, 브리,푸아그라,돼지고기, 돼지",그뤼너 벨트리너 (Gruner Veltliner) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Gruner Veltliner Vincent’s Spiegel","바인굿 브룬들마이어, 그뤼너 벨트리너 빈센츠 스피겔",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164090.png,가격정보없음,1,1,2016,니더외스터라이히(Niederosterreich)
5,13 %,5,화이트,"치킨,연어",그뤼너 벨트리너 (Gruner Veltliner) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Gruner Veltliner Alte Reben","바인굿 브룬들마이어, 그뤼너 벨트리너 알테 레벤",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164089.png,가격정보없음,1,1,2016,니더외스터라이히(Niederosterreich)
5,12.5 %,5,화이트,"해산물,연어,돼지고기, 돼지, 소시지",그뤼너 벨트리너 (Gruner Veltliner) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Loiserberg Gruner Veltliner","바인굿 브룬들마이어, 로이저베르크 그뤼너 벨트리너",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164088.png,가격정보없음,1,1,2017,니더외스터라이히(Niederosterreich)
5,12.5 %,5,화이트,"해산물,닭고기,생선구이,돼지고기, 돼지,전채요리",리슬링 (Riesling) 100%,바인굿 브룬들마이어  Weingut Brundlmayer ,"Weingut Brundlmayer, Riesling Kamptal Terrassen","바인굿 브룬들마이어, 캄프탈 테라센 리슬링",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164087.png,가격정보없음,1,1,2017,니더외스터라이히(Niederosterreich)
5,12 %,5,스파클링,"닭고기,돼지고기, 돼지,샐러드, 전체요리",샤르도네 (Chardonnay) 100%,바라 마쏭  Barrat Masson,"(Barrat Masson, les Margannes Brut Nature N/V","바라 마쏭, 레 마르간느 블랑 드 블랑 브뤼 나뛰르",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164086.png,가격정보없음,1,1,"NV, ",샹파뉴(Champagne)
5,12 %,5,스파클링,"닭고기,돼지고기, 돼지,전체요리",샤르도네 (Chardonnay) 70%,바라 마쏭  Barrat Masson,"Barrat Masson, Grain d’Argile Extra Brut","바라 마쏭, 그항 다쥘르 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164085.png,가격정보없음,1,1,"NV, ",샹파뉴(Champagne)
5,12 %,5,스파클링,"샐러드, 전체요리",샤르도네 (Chardonnay) 100%,바라 마쏭  Barrat Masson,"Barrat Masson, Fleur de Craie Blanc de Blanc Extra Brut","바라 마쏭, 플뢰흐 드 크레 블랑 드 블랑 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164084.png,가격정보없음,1,1,"NV, ",샹파뉴(Champagne)
5,13 %,5,화이트,"생선구이,돼지고기, 돼지,파스타",샤르도네 (Chardonnay) 100%,레 제리티에르 생 쥬니  les Heritiers St.Genys,"les Heritiers St.Genys, Mercurey 1er Cru ‘Cols Marcilly’ Blanc Monopole","레 제리티에르 생 쥬니, 메르퀴리 프리미에 크뤼 ‘클로 막시’ 블랑 모노폴",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164083.png,가격정보없음,1,1,2015,부르고뉴(Bourgogne)
5,13 %,5,레드,"불고기,오리고기,안심,돼지고기, 돼지",피노 누아 (Pinot Noir) 100%,레 제리티에르 생 쥬니  les Heritiers St.Genys,"les Heritiers St.Genys, Mercurey 1er Cru ‘Cols Marcilly’ Rouge Monopole","레 제리티에르 생 쥬니, 메르퀴리 프리미에 크뤼 ‘클로 막시’ 루즈 모노폴",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164082.png,가격정보없음,1,3,2015,부르고뉴(Bourgogne)
5,12.5 %,5,화이트,"생선구이,돼지고기, 돼지,파스타",샤르도네 (Chardonnay) 100%,도멘 피에르 다무아  Domaine Pierre Damoy,"Domaine Pierre Damoy, Bourgogne Blanc ‘les Ravry'","도멘 피에르 다무아, 부르고뉴 블랑 ‘레 라브리'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164081.png,가격정보없음,1,1,2013,부르고뉴(Bourgogne)
5,12.5 %,5,레드,"불고기,오리고기,안심,돼지고기, 돼지",피노 누아 (Pinot Noir) 100%,도멘 피에르 다무아  Domaine Pierre Damoy,"Domaine Pierre Damoy, Bourgogne Rouge","도멘 피에르 다무아, 부르고뉴 루즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164080.png,가격정보없음,1,3,2013,부르고뉴(Bourgogne)
5,12 %,5,화이트,"치즈,해산물,초밥,샐러드",알리고테 (Aligote) 100%,도멘 카스타니에  Domaine Castagnier,"Domaine Castagnier, Bourgogne Aligote","도멘 카스타니에, 부르고뉴 알리고떼",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164079.png,가격정보없음,1,1,2015,부르고뉴(Bourgogne)
4,13.5 %,4,레드,"갈비찜, 불고기,오리고기,안심",피노 누아 (Pinot Noir) 100%,도멘 앙리 들라그랑쥬  Domaine Henri Delagrange,"Domaine Henri Delagrange, Volnay Vieilles Vignes","도멘 앙리 들라그랑쥬, 볼네 비에이 비뉴",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164078.png,가격정보없음,1,2,2015,부르고뉴(Bourgogne)
4,13~14 %,4,레드,"갈비찜, 불고기,오리고기,안심",피노 누아 (Pinot Noir) 100%,도멘 앙리 들라그랑쥬  Domaine Henri Delagrange,"Domaine Henri Delagrange, Volnay 1er Cru ‘Clos des Chenes’","도멘 앙리 들라그랑쥬, 볼네 프리미에 크뤼 ‘클로 데 쉔’",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164077.png,가격정보없음,1,2,2015,부르고뉴(Bourgogne)
5,13 %,5,화이트,추천 정보 없음,샤르도네 (Chardonnay) 100%,도멘 앙리 들라그랑쥬  Domaine Henri Delagrange,"Domaine Henri Delagrange, Bourgogne Chardonnay","도멘 앙리 들라그랑쥬, 부르고뉴 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164076.png,가격정보없음,1,1,2015,부르고뉴(Bourgogne)
4,13 %,4,레드,"갈비찜, 불고기,오리고기,안심",피노 누아 (Pinot Noir) 100%,도멘 앙리 들라그랑쥬  Domaine Henri Delagrange,"Domaine Henri Delagrange, Bourgogne Hautes Cotes de Beaune Pinot Noir","도멘 앙리 들라그랑쥬, 부르고뉴 오뜨 꼬뜨 드 본 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164075.png,가격정보없음,1,3,2017,부르고뉴(Bourgogne)
5,12.5 %,5,화이트,"치즈,해산물,생선회,샐러드",샤르도네 (Chardonnay) 100%,도멘 베그 마티오  Domaine Begue Mathiot,"Domaine Begue Mathiot, Chablis 1er Cru ‘Vaucopins'","도멘 베그 마티오, 샤블리 프리미에 크뤼 ‘보쿠팽'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164074.png,가격정보없음,1,1,2015,부르고뉴(Bourgogne)
5,12.5 %,5,화이트,"치즈,해산물,생선회,샐러드",샤르도네 (Chardonnay) 100%,도멘 베그 마티오  Domaine Begue Mathiot,"Domaine Begue Mathiot, Chablis","도멘 베그 마티오, 샤블리",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164073.png,가격정보없음,1,1,2017,부르고뉴(Bourgogne)
5,13 %,5,화이트,"치즈, 브리,생선구이",샤르도네 (Chardonnay) 100%,도멘 레미 조바르  Domaine Remi Jobard,"Domaine Remi Jobard, Meursault 1er Cru ‘Les Genevriere’","도멘 레미 조바르, 뫼르소 프리미에 크뤼 ‘레 제네브리에르'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164072.png,가격정보없음,1,1,2017,부르고뉴(Bourgogne)
5,13 %,5,화이트,"치즈, 브리,생선구이",샤르도네 (Chardonnay) 100%,도멘 레미 조바르  Domaine Remi Jobard,"Domaine Remi Jobard, Bourgogne Blanc","도멘 레미 조바르, 부르고뉴 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164071.png,가격정보없음,1,1,2015,부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"잡채,치즈, 브리,생선구이,돼지고기, 돼지",샤르도네 (Chardonnay) 100%,도멘 뒤 클로 데 락  Domaine du Clos des Rocs,"Domaine du Clos des Rocs, Pouilly Loche ‘Clos des Rocs’ Monopole","도멘 뒤 클로 데 락, 푸이 로셰 ‘클로 데 락’ 모노폴",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164070.png,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"잡채,치즈, 브리,생선구이,돼지고기, 돼지",샤르도네 (Chardonnay) 100%,도멘 뒤 클로 데 락  Domaine du Clos des Rocs,"Domaine du Clos des Rocs, Pouilly-Loche ‘En Chantone’","도멘 뒤 클로 데 락, 푸이 로셰 ‘엉 샹토네'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164069.png,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
4,13~14 %,4,화이트,"잡채,치즈, 브리,생선구이,돼지고기, 돼지",샤르도네 (Chardonnay) 100%,도멘 뒤 클로 데 락  Domaine du Clos des Rocs,"Domaine du Clos des Rocs, Pouilly Loche ‘4 Saisons’","도멘 뒤 클로 데 락, 푸이 로셰 ‘캬트르 세종’",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164068.png,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
4,13 %,4,레드,"오리고기,안심,돼지",피노 누아 (Pinot Noir) 100%,도멘 뉘당  Domaine Nudant,"Domaine Nudant, Aloxe Corton 1er Cru ‘La Coutieres’","도멘 뉘당, 알록스 코르통 프리미에 크뤼 ‘라 꾸띠에르'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164067.png,가격정보없음,1,3,2015,부르고뉴(Bourgogne)
5,13.5 %,5,화이트,"수육,치즈, 브리,랍스터,생선구이,돼지,파스타",샤르도네 (Chardonnay) 100%,도멘 뉘당  Domaine Nudant,"Domaine Nudant, Puligny Montrachet 1er Cru ‘Les Folatieres’","도멘 뉘당, 퓔리니 몽라쉐 프리미에 크뤼 ‘레 폴라티에르'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164066.png,가격정보없음,1,1,2015,부르고뉴(Bourgogne)
5,13 %,5,레드,"오리고기,안심,돼지",피노 누아 (Pinot Noir) 100%,도멘 뉘당  Domaine Nudant,"Domaine Nudant, Corton-Bressandes Grand Cru","도멘 뉘당, 꼬르통 브레상드 그랑 크뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164065.png,가격정보없음,1,3,2014,부르고뉴(Bourgogne)
4,13 %,4,레드,"오리고기,안심,돼지",피노 누아 (Pinot Noir) 100%,도멘 뉘당  Domaine Nudant,"Domaine Nudant, Aloxe-Corton ‘Les Valozieres’","도멘 뉘당, 알록스 코르통 ‘레 발로지에르'",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164064.png,가격정보없음,1,3,2015,부르고뉴(Bourgogne)
5,12.5 %,5,화이트,"수육,치즈, 브리,랍스터,생선구이,돼지,파스타",샤르도네 (Chardonnay) ,도멘 뉘당  Domaine Nudant,"Domaine Nudant, Bourgogne Chardonnay","도멘 뉘당, 부르고뉴 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164063.png,가격정보없음,1,1,2016,부르고뉴(Bourgogne)
4,14.3 %,4,레드,"갈비찜,소고기,양고기",카베르네 소비뇽 (Cabernet Sauvignon) 82%,포멈 셀라  Pomum Cellars,"Pomum Cellars, Shya Red Cabernet Sauvignon","포멈 셀라, 샤이아 레드 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164062.png,가격정보없음,1,4,2013,워싱턴주(Washington State)
4,14.5 %,4,레드,추천 정보 없음,카베르네 소비뇽 (Cabernet Sauvignon) ,포멈 셀라  Pomum Cellars,"Pomum Cellars, Red Wine","포멈 셀라, 레드 와인",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164061.jpg,가격정보없음,1,4,2014,워싱턴주(Washington State)
4,13.8 %,4,레드,"오리고기,소고기, 안심,돼지고기, 돼지",피노 누아 (Pinot Noir) 100%,패튼 밸리  Patton Valley,"Patton Valley, Lorna Marie Pinot Noir","패튼 밸리, 로나 마리에 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164060.jpg,가격정보없음,1,3,2015,오리건(Oregon)
4,13.8 %,4,레드,"오리고기,소고기, 안심,돼지고기, 돼지",피노 누아 (Pinot Noir) 100%,패튼 밸리  Patton Valley,"Patton Valley, Estate Pinot Noir","패튼 밸리, 에스테이트 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164059.png,가격정보없음,1,3,2015,오리건(Oregon)
4,12~13 %,4,레드,"오리고기,소고기, 안심,돼지고기, 돼지",피노 누아 (Pinot Noir) 100%,브라비움  Bravium,"Bravium, Pinot Noir","브라비움, 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164058.png,가격정보없음,1,2,2016,캘리포니아(California)
5,13.5 %,5,화이트,"치즈, 브리,생선구이,돼지고기, 돼지",샤르도네 (Chardonnay) 100%,브라비움  Bravium,"Bravium, Chardonnay","브라비움, 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164057.png,가격정보없음,1,1,2018,캘리포니아(California)
4,알콜정보없음,4,레드,육류요리,피노 누아 (Pinot Noir) 100%,도멘 샹동 드 브리아이  Domaine Chandon de Briailles,Chandon de Briailles Corton Clos du Roi Grand Cru ,"샹동 드 브리아이, 꼬르똥 끌로 뒤 루아 그랑 크뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164056.png,"550,000원",1,2,2015,부르고뉴(Bourgogne)
4,알콜정보없음,4,화이트,추천 정보 없음,샤르도네 (Chardonnay) 100%,도멘 샹동 드 브리아이  Domaine Chandon de Briailles,"Chandon de Briailles, Pernand Vergelesses Ill des Vergelesses Blanc 1er Cru ","샹동 드 브리아이, 뻬르낭 베르즐레스 일 데 베르즐레스 블랑 프르미에 크뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0164000/W0164055.png,"185,000원",1,1,2015,부르고뉴(Bourgogne)
3,알콜정보없음,3,레드,추천 정보 없음,시라/쉬라즈 (Syrah/Shiraz) 100%,야라 예링  Yarra Yering ,"Yarra Yering, Underhill Shiraz","야라 예링, 언더힐 시라즈 ",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,3,"NA, ",빅토리아(Victoria)
4,알콜정보없음,4,레드,추천 정보 없음,피노 누아 (Pinot Noir) 100%,야라 예링  Yarra Yering ,"Yarra Yering, Pinot Noir","야라 예링, 피노누아 ",https://wine21.speedgabia.com/no_image2.jpg,가격정보없음,1,2,"NA, ",빅토리아(Victoria)
3,13~14 %,3,화이트,"해산물,푸아그라, 가금류,돼지고기, 돼지",샤르도네 (Chardonnay) 100%,바스 필립  Bass Phillip,"Bass Phillip, Premium Chardonnay","바스 필립, 프리미엄 샤도네이 ",https://wine21.speedgabia.com/WINE_MST/IMAGE/0164000/T0164052_001.png,"160,000원",1,1,2019,빅토리아(Victoria)
4,13~14 %,4,레드,"치즈,육류요리",피노 누아 (Pinot Noir) 100%,바스 필립  Bass Phillip,"Bass Phillip, Crown Prince Pinot Noir"," 바스 필립, 크라운 프린스 피노누아 ",https://wine21.speedgabia.com/WINE_MST/IMAGE/0164000/T0164051_001.png,"115,000원",1,2,2018,빅토리아(Victoria)
